season,grand_prix,round_number,driver,team,grid_position,finish_position,win,qualifying_position,qualifying_gap,reached_q3,avg_finish_last_3,avg_quali_last_3,podium_rate_last_5,dnf_rate_last_5,avg_position_gain_last_3,points_last_3,team_avg_finish_season,team_avg_quali_season,driver_championship_position,has_grid_penalty,driver_circuit_avg,team_circuit_avg
2018,Singapore Grand Prix,15,SAI,Renault,12.0,8.0,0,12.0,,0,9.333333333333334,9.333333333333334,0.2,0.0,0.0,6.0,10.5,10.0,12.0,0,,
2018,Singapore Grand Prix,15,SIR,Williams,19.0,19.0,0,19.0,,0,12.666666666666666,16.666666666666668,0.0,0.0,4.0,1.0,14.75,16.607142857142858,20.0,0,,
2018,Singapore Grand Prix,15,STR,Williams,20.0,14.0,0,20.0,,0,13.0,14.666666666666666,0.0,0.0,1.6666666666666667,2.0,14.75,16.607142857142858,18.0,0,,
2018,Singapore Grand Prix,15,VAN,McLaren,18.0,12.0,0,18.0,,0,15.0,18.666666666666668,0.0,0.0,3.6666666666666665,0.0,12.321428571428571,14.107142857142858,16.0,0,,
2018,Singapore Grand Prix,15,VER,Red Bull Racing,2.0,2.0,0,2.0,0.319,1,9.0,6.333333333333333,1.0,0.0,-2.6666666666666665,25.0,8.785714285714286,6.964285714285714,5.0,0,,
2018,Singapore Grand Prix,15,VET,Ferrari,3.0,3.0,0,3.0,0.613,1,2.3333333333333335,2.6666666666666665,0.0,0.0,0.3333333333333333,55.0,5.035714285714286,2.857142857142857,2.0,0,,
2018,Russian Grand Prix,16,ALO,McLaren,16.0,14.0,0,17.0,,0,14.666666666666666,13.666666666666666,0.0,0.0,-1.0,6.0,12.133333333333333,14.133333333333333,8.0,1,,
2018,Russian Grand Prix,16,BOT,Mercedes,1.0,2.0,0,1.0,0.0,1,3.6666666666666665,6.0,0.0,0.0,2.3333333333333335,39.0,4.233333333333333,3.3333333333333335,4.0,0,,
2018,Russian Grand Prix,16,ERI,Sauber,10.0,13.0,0,10.0,3.809,1,12.0,15.666666666666666,0.0,0.0,3.6666666666666665,1.0,13.133333333333333,15.3,17.0,0,,
2018,Russian Grand Prix,16,GAS,Toro Rosso,17.0,19.0,0,13.0,,0,12.0,11.666666666666666,0.0,0.0,-0.3333333333333333,2.0,14.1,14.466666666666667,13.0,1,,
2018,Russian Grand Prix,16,GRO,Haas F1 Team,9.0,11.0,0,9.0,2.317,1,14.0,6.333333333333333,0.0,0.0,-7.666666666666667,6.0,11.733333333333333,10.233333333333333,14.0,0,,
2018,Russian Grand Prix,16,HAM,Mercedes,2.0,1.0,1,2.0,0.145,1,1.3333333333333333,1.6666666666666667,0.0,0.0,0.3333333333333333,68.0,4.233333333333333,3.3333333333333335,1.0,0,,
2018,Russian Grand Prix,16,HAR,Toro Rosso,20.0,20.0,0,16.0,,0,16.666666666666668,15.666666666666666,0.0,0.0,-1.0,0.0,14.1,14.466666666666667,19.0,1,,
2018,Russian Grand Prix,16,HUL,Renault,12.0,12.0,0,15.0,,0,14.333333333333334,13.0,0.0,0.0,-1.3333333333333333,1.0,10.4,10.066666666666666,7.0,1,,
2018,Russian Grand Prix,16,LEC,Sauber,7.0,7.0,0,7.0,2.032,1,12.666666666666666,14.333333333333334,0.2,0.0,1.6666666666666667,2.0,13.133333333333333,15.3,15.0,0,,
2018,Russian Grand Prix,16,MAG,Haas F1 Team,5.0,8.0,0,5.0,1.794,1,14.0,12.0,0.0,0.0,-2.0,4.0,11.733333333333333,10.233333333333333,9.0,0,,
2018,Russian Grand Prix,16,OCO,Racing Point,6.0,9.0,0,6.0,2.026,1,10.666666666666666,6.666666666666667,0.0,0.0,-4.0,16.0,10.0,7.833333333333333,11.0,0,,
2018,Russian Grand Prix,16,PER,Racing Point,8.0,10.0,0,8.0,2.176,1,9.333333333333334,9.0,0.0,0.0,-0.3333333333333333,16.0,10.0,7.833333333333333,10.0,0,,
2018,Russian Grand Prix,16,RAI,Ferrari,4.0,4.0,0,4.0,0.85,1,8.0,4.0,0.0,0.0,-4.0,28.0,4.966666666666667,2.933333333333333,3.0,0,,
2018,Russian Grand Prix,16,RIC,Red Bull Racing,18.0,6.0,0,12.0,,0,13.0,9.666666666666666,0.0,0.0,-3.3333333333333335,8.0,8.466666666666667,6.766666666666667,6.0,1,,
2018,Russian Grand Prix,16,SAI,Renault,11.0,17.0,0,14.0,,0,9.0,11.666666666666666,0.2,0.0,2.6666666666666665,8.0,10.4,10.066666666666666,12.0,1,,
2018,Russian Grand Prix,16,SIR,Williams,13.0,18.0,0,18.0,,0,13.666666666666666,16.333333333333332,0.0,0.0,2.6666666666666665,1.0,14.866666666666667,16.8,20.0,1,,
2018,Russian Grand Prix,16,STR,Williams,14.0,15.0,0,20.0,,0,12.0,16.333333333333332,0.0,0.0,4.333333333333333,2.0,14.866666666666667,16.8,18.0,1,,
2018,Russian Grand Prix,16,VAN,McLaren,15.0,16.0,0,19.0,,0,13.0,19.333333333333332,0.0,0.0,6.333333333333333,0.0,12.133333333333333,14.133333333333333,16.0,1,,
2018,Russian Grand Prix,16,VER,Red Bull Racing,19.0,5.0,0,11.0,,0,3.3333333333333335,4.666666666666667,1.0,0.0,1.3333333333333333,43.0,8.466666666666667,6.766666666666667,5.0,1,,
2018,Russian Grand Prix,16,VET,Ferrari,3.0,3.0,0,3.0,0.556,1,2.6666666666666665,2.3333333333333335,0.0,0.0,-0.3333333333333333,52.0,4.966666666666667,2.933333333333333,2.0,0,,
2018,Japanese Grand Prix,17,ALO,McLaren,18.0,14.0,0,18.0,,0,13.0,13.666666666666666,0.0,0.0,0.6666666666666666,6.0,12.3125,14.375,9.0,0,,
2018,Japanese Grand Prix,17,BOT,Mercedes,2.0,2.0,0,2.0,0.299,1,3.0,3.0,0.0,0.0,0.0,45.0,4.0625,3.21875,3.0,0,,
2018,Japanese Grand Prix,17,ERI,Sauber,20.0,12.0,0,20.0,,0,13.0,14.333333333333334,0.0,0.0,1.3333333333333333,0.0,12.9375,14.875,17.0,0,,
2018,Japanese Grand Prix,17,GAS,Toro Rosso,7.0,11.0,0,7.0,2.333,1,15.333333333333334,12.333333333333334,0.0,0.0,-3.0,0.0,14.4375,14.46875,13.0,0,,
2018,Japanese Grand Prix,17,GRO,Haas F1 Team,5.0,8.0,0,5.0,2.001,1,15.333333333333334,7.666666666666667,0.0,0.0,-7.666666666666667,0.0,11.59375,10.03125,14.0,0,,
2018,Japanese Grand Prix,17,HAM,Mercedes,1.0,1.0,1,1.0,0.0,1,1.0,2.0,0.0,0.0,1.0,75.0,4.0625,3.21875,1.0,0,,
2018,Japanese Grand Prix,17,HAR,Toro Rosso,6.0,13.0,0,6.0,2.263,1,18.666666666666668,17.0,0.0,0.0,-1.6666666666666667,0.0,14.4375,14.46875,19.0,0,,
2018,Japanese Grand Prix,17,HUL,Renault,16.0,19.0,0,16.0,,0,11.666666666666666,13.0,0.0,0.0,1.3333333333333333,1.0,10.65625,10.34375,7.0,0,,
2018,Japanese Grand Prix,17,LEC,Sauber,10.0,18.0,0,11.0,,0,9.0,12.333333333333334,0.2,0.0,3.3333333333333335,8.0,12.9375,14.875,15.0,1,,
2018,Japanese Grand Prix,17,MAG,Haas F1 Team,12.0,20.0,0,12.0,,0,14.0,10.666666666666666,0.0,0.0,-3.3333333333333335,4.0,11.59375,10.03125,8.0,0,,
2018,Japanese Grand Prix,17,OCO,Racing Point,11.0,9.0,0,8.0,2.366,1,11.666666666666666,7.666666666666667,0.0,0.0,-4.0,10.0,9.875,7.625,10.0,1,,
2018,Japanese Grand Prix,17,PER,Racing Point,9.0,7.0,0,10.0,9.469,1,11.0,10.333333333333334,0.0,0.0,-0.6666666666666666,7.0,9.875,7.625,11.0,1,,
2018,Japanese Grand Prix,17,RAI,Ferrari,4.0,5.0,0,4.0,1.761,1,3.6666666666666665,3.3333333333333335,0.0,0.0,-0.3333333333333333,40.0,4.875,2.96875,4.0,0,,
2018,Japanese Grand Prix,17,RIC,Red Bull Racing,15.0,4.0,0,15.0,,0,9.666666666666666,11.0,0.0,0.0,1.3333333333333333,16.0,8.28125,7.0625,6.0,0,,
2018,Japanese Grand Prix,17,SAI,Renault,13.0,10.0,0,13.0,,0,11.0,11.0,0.2,0.0,0.0,8.0,10.65625,10.34375,12.0,0,,
2018,Japanese Grand Prix,17,SIR,Williams,17.0,16.0,0,17.0,,0,15.666666666666666,16.333333333333332,0.0,0.0,0.6666666666666666,1.0,14.96875,16.9375,20.0,0,,
2018,Japanese Grand Prix,17,STR,Williams,14.0,17.0,0,14.0,,0,12.666666666666666,16.666666666666668,0.0,0.0,4.0,2.0,14.96875,16.9375,18.0,0,,
2018,Japanese Grand Prix,17,VAN,McLaren,19.0,15.0,0,19.0,,0,13.333333333333334,19.0,0.0,0.0,5.666666666666667,0.0,12.3125,14.375,16.0,0,,
2018,Japanese Grand Prix,17,VER,Red Bull Racing,3.0,3.0,0,3.0,1.297,1,4.0,6.0,1.0,0.0,2.0,38.0,8.28125,7.0625,5.0,0,,
2018,Japanese Grand Prix,17,VET,Ferrari,8.0,6.0,0,9.0,4.432,1,3.3333333333333335,2.6666666666666665,0.0,0.0,-0.6666666666666666,42.0,4.875,2.96875,2.0,1,,
2018,United States Grand Prix,18,ALO,McLaren,13.0,18.0,0,16.0,,0,11.666666666666666,15.333333333333334,0.0,0.0,3.6666666666666665,6.0,12.441176470588236,14.617647058823529,10.0,1,,
2018,United States Grand Prix,18,BOT,Mercedes,3.0,5.0,0,4.0,0.379,1,2.6666666666666665,2.3333333333333335,0.0,0.0,-0.3333333333333333,48.0,3.911764705882353,3.1176470588235294,3.0,1,,
2018,United States Grand Prix,18,ERI,Sauber,16.0,10.0,0,19.0,,0,12.0,14.666666666666666,0.0,0.0,2.6666666666666665,0.0,13.058823529411764,14.911764705882353,17.0,1,,
2018,United States Grand Prix,18,GAS,Toro Rosso,19.0,12.0,0,13.0,,0,14.333333333333334,11.666666666666666,0.0,0.0,-2.6666666666666665,0.0,14.294117647058824,14.0,14.0,1,,
2018,United States Grand Prix,18,GRO,Haas F1 Team,8.0,17.0,0,8.0,2.013,1,11.333333333333334,7.333333333333333,0.0,0.0,-4.0,4.0,11.735294117647058,9.941176470588236,13.0,0,,
2018,United States Grand Prix,18,HAM,Mercedes,1.0,3.0,0,1.0,0.0,1,1.0,1.3333333333333333,0.0,0.0,0.3333333333333333,75.0,3.911764705882353,3.1176470588235294,1.0,0,,
2018,United States Grand Prix,18,HAR,Toro Rosso,20.0,9.0,0,14.0,,0,16.666666666666668,13.0,0.0,0.0,-3.6666666666666665,0.0,14.294117647058824,14.0,19.0,1,,
2018,United States Grand Prix,18,HUL,Renault,7.0,6.0,0,7.0,1.978,1,13.666666666666666,13.666666666666666,0.0,0.0,0.0,1.0,10.882352941176471,10.588235294117647,7.0,0,,
2018,United States Grand Prix,18,LEC,Sauber,9.0,15.0,0,9.0,2.183,1,11.333333333333334,10.333333333333334,0.2,0.0,-1.0,8.0,13.058823529411764,14.911764705882353,15.0,0,,
2018,United States Grand Prix,18,MAG,Haas F1 Team,12.0,20.0,0,12.0,,0,15.333333333333334,11.0,0.0,0.0,-4.333333333333333,4.0,11.735294117647058,9.941176470588236,8.0,0,,
2018,United States Grand Prix,18,OCO,Racing Point,6.0,19.0,0,6.0,1.908,1,12.666666666666666,7.666666666666667,0.0,0.0,-5.0,4.0,9.5,7.9,11.0,0,,
2018,United States Grand Prix,18,PER,Racing Point,10.0,8.0,0,10.0,2.357,1,11.0,8.333333333333334,0.0,0.0,-2.6666666666666665,7.0,9.5,7.9,9.0,0,,
2018,United States Grand Prix,18,RAI,Ferrari,2.0,1.0,1,3.0,0.07,1,4.666666666666667,4.333333333333333,0.0,0.0,-0.3333333333333333,32.0,4.911764705882353,3.176470588235294,4.0,1,,
2018,United States Grand Prix,18,RIC,Red Bull Racing,4.0,16.0,0,5.0,1.257,1,5.333333333333333,11.0,0.0,0.0,5.666666666666667,28.0,8.0,7.176470588235294,6.0,1,,
2018,United States Grand Prix,18,SAI,Renault,11.0,7.0,0,11.0,,0,11.666666666666666,13.0,0.2,0.0,1.3333333333333333,5.0,10.882352941176471,10.588235294117647,12.0,0,,
2018,United States Grand Prix,18,SIR,Williams,14.0,13.0,0,17.0,,0,17.666666666666668,18.0,0.0,0.0,0.3333333333333333,0.0,15.058823529411764,16.852941176470587,20.0,1,,
2018,United States Grand Prix,18,STR,Williams,15.0,14.0,0,18.0,,0,15.333333333333334,18.0,0.0,0.0,2.6666666666666665,0.0,15.058823529411764,16.852941176470587,18.0,1,,
2018,United States Grand Prix,18,VAN,McLaren,17.0,11.0,0,20.0,,0,14.333333333333334,18.666666666666668,0.0,0.0,4.333333333333333,0.0,12.441176470588236,14.617647058823529,16.0,1,,
2018,United States Grand Prix,18,VER,Red Bull Racing,18.0,2.0,0,15.0,,0,3.3333333333333335,5.333333333333333,1.0,0.0,2.0,43.0,8.0,7.176470588235294,5.0,1,,
2018,United States Grand Prix,18,VET,Ferrari,5.0,4.0,0,2.0,0.061,1,4.0,5.0,0.0,0.0,1.0,38.0,4.911764705882353,3.176470588235294,2.0,1,,
2018,Mexican Grand Prix,19,ALO,McLaren,12.0,20.0,0,12.0,,0,15.333333333333334,17.0,0.0,0.0,1.6666666666666667,0.0,12.555555555555555,14.805555555555555,10.0,0,,
2018,Mexican Grand Prix,19,BOT,Mercedes,5.0,5.0,0,5.0,0.401,1,3.0,2.3333333333333335,0.0,0.0,-0.6666666666666666,46.0,3.9166666666666665,3.0833333333333335,4.0,0,,
2018,Mexican Grand Prix,19,ERI,Sauber,10.0,9.0,0,10.0,1.754,1,11.666666666666666,16.333333333333332,0.0,0.0,4.666666666666667,1.0,13.027777777777779,14.86111111111111,17.0,0,,
2018,Mexican Grand Prix,19,GAS,Toro Rosso,20.0,10.0,0,15.0,,0,14.0,11.0,0.0,0.0,-3.0,0.0,14.083333333333334,13.972222222222221,14.0,1,,
2018,Mexican Grand Prix,19,GRO,Haas F1 Team,18.0,16.0,0,16.0,,0,12.0,7.333333333333333,0.0,0.0,-4.666666666666667,4.0,12.11111111111111,9.944444444444445,13.0,1,,
2018,Mexican Grand Prix,19,HAM,Mercedes,3.0,4.0,0,3.0,0.135,1,1.6666666666666667,1.3333333333333333,0.0,0.0,-0.3333333333333333,65.0,3.9166666666666665,3.0833333333333335,1.0,0,,
2018,Mexican Grand Prix,19,HAR,Toro Rosso,14.0,14.0,0,14.0,,0,14.0,12.0,0.0,0.0,-2.0,2.0,14.083333333333334,13.972222222222221,19.0,0,,
2018,Mexican Grand Prix,19,HUL,Renault,7.0,6.0,0,7.0,1.068,1,12.333333333333334,12.666666666666666,0.0,0.0,0.3333333333333333,8.0,10.63888888888889,10.5,7.0,0,,
2018,Mexican Grand Prix,19,LEC,Sauber,9.0,7.0,0,9.0,1.43,1,13.333333333333334,9.0,0.2,0.0,-4.333333333333333,6.0,13.027777777777779,14.86111111111111,15.0,0,,
2018,Mexican Grand Prix,19,MAG,Haas F1 Team,16.0,15.0,0,18.0,,0,16.0,9.666666666666666,0.0,0.0,-6.333333333333333,4.0,12.11111111111111,9.944444444444445,9.0,1,,
2018,Mexican Grand Prix,19,OCO,Racing Point,11.0,11.0,0,11.0,,0,12.333333333333334,6.666666666666667,0.0,0.0,-5.666666666666667,4.0,10.166666666666666,7.916666666666667,11.0,0,,
2018,Mexican Grand Prix,19,PER,Racing Point,13.0,18.0,0,13.0,,0,8.333333333333334,9.333333333333334,0.0,0.0,1.0,11.0,10.166666666666666,7.916666666666667,8.0,0,,
2018,Mexican Grand Prix,19,RAI,Ferrari,6.0,3.0,0,6.0,0.571,1,3.3333333333333335,3.6666666666666665,0.0,0.0,0.3333333333333333,47.0,4.777777777777778,3.138888888888889,3.0,0,,
2018,Mexican Grand Prix,19,RIC,Red Bull Racing,1.0,17.0,0,1.0,0.0,1,8.666666666666666,10.666666666666666,0.0,0.0,2.0,20.0,8.055555555555555,7.333333333333333,6.0,0,,
2018,Mexican Grand Prix,19,SAI,Renault,8.0,19.0,0,8.0,1.325,1,11.333333333333334,12.666666666666666,0.2,0.0,1.3333333333333333,7.0,10.63888888888889,10.5,12.0,0,,
2018,Mexican Grand Prix,19,SIR,Williams,19.0,13.0,0,20.0,,0,15.666666666666666,17.333333333333332,0.0,0.0,1.6666666666666667,0.0,14.972222222222221,16.88888888888889,20.0,1,,
2018,Mexican Grand Prix,19,STR,Williams,17.0,12.0,0,19.0,,0,15.333333333333334,17.333333333333332,0.0,0.0,2.0,0.0,14.972222222222221,16.88888888888889,18.0,1,,
2018,Mexican Grand Prix,19,VAN,McLaren,15.0,8.0,0,17.0,,0,14.0,19.333333333333332,0.0,0.0,5.333333333333333,0.0,12.555555555555555,14.805555555555555,16.0,1,,
2018,Mexican Grand Prix,19,VER,Red Bull Racing,2.0,1.0,1,2.0,0.026,1,3.3333333333333335,9.666666666666666,1.0,0.0,6.333333333333333,43.0,8.055555555555555,7.333333333333333,5.0,0,,
2018,Mexican Grand Prix,19,VET,Ferrari,4.0,2.0,0,4.0,0.211,1,4.333333333333333,4.666666666666667,0.0,0.0,0.3333333333333333,35.0,4.777777777777778,3.138888888888889,2.0,0,,
2018,Brazilian Grand Prix,20,ALO,McLaren,17.0,17.0,0,18.0,,0,17.333333333333332,15.333333333333334,0.0,0.0,-2.0,0.0,12.631578947368421,14.789473684210526,10.0,1,,
2018,Brazilian Grand Prix,20,BOT,Mercedes,3.0,5.0,0,3.0,0.16,1,4.0,3.6666666666666665,0.0,0.0,-0.3333333333333333,38.0,3.9473684210526314,3.1315789473684212,4.0,0,,
2018,Brazilian Grand Prix,20,ERI,Sauber,6.0,20.0,0,7.0,1.015,1,10.333333333333334,16.333333333333332,0.0,0.0,6.0,3.0,12.763157894736842,14.578947368421053,17.0,1,,
2018,Brazilian Grand Prix,20,GAS,Toro Rosso,9.0,13.0,0,10.0,1.748,1,11.0,11.666666666666666,0.0,0.0,0.6666666666666666,1.0,13.973684210526315,14.0,14.0,1,,
2018,Brazilian Grand Prix,20,GRO,Haas F1 Team,8.0,8.0,0,9.0,1.236,1,13.666666666666666,9.666666666666666,0.0,0.0,-4.0,4.0,12.289473684210526,10.31578947368421,13.0,1,,
2018,Brazilian Grand Prix,20,HAM,Mercedes,1.0,1.0,1,1.0,0.0,1,2.6666666666666665,1.6666666666666667,0.0,0.0,-1.0,52.0,3.9473684210526314,3.1315789473684212,1.0,0,,
2018,Brazilian Grand Prix,20,HAR,Toro Rosso,16.0,11.0,0,17.0,,0,12.0,11.333333333333334,0.0,0.0,-0.6666666666666666,2.0,13.973684210526315,14.0,19.0,1,,
2018,Brazilian Grand Prix,20,HUL,Renault,13.0,19.0,0,14.0,,0,10.333333333333334,10.0,0.0,0.0,-0.3333333333333333,16.0,10.736842105263158,10.342105263157896,7.0,1,,
2018,Brazilian Grand Prix,20,LEC,Sauber,7.0,7.0,0,8.0,1.211,1,13.333333333333334,9.666666666666666,0.2,0.0,-3.6666666666666665,6.0,12.763157894736842,14.578947368421053,15.0,1,,
2018,Brazilian Grand Prix,20,MAG,Haas F1 Team,10.0,9.0,0,11.0,,0,18.333333333333332,14.0,0.0,0.0,-4.333333333333333,0.0,12.289473684210526,10.31578947368421,9.0,1,,
2018,Brazilian Grand Prix,20,OCO,Racing Point,18.0,15.0,0,13.0,,0,13.0,8.333333333333334,0.0,0.0,-4.666666666666667,2.0,10.785714285714286,8.5,11.0,1,,
2018,Brazilian Grand Prix,20,PER,Racing Point,12.0,10.0,0,12.0,,0,11.0,11.0,0.0,0.0,0.0,10.0,10.785714285714286,8.5,8.0,0,,
2018,Brazilian Grand Prix,20,RAI,Ferrari,4.0,3.0,0,4.0,0.175,1,3.0,4.333333333333333,0.0,0.0,1.3333333333333333,50.0,4.657894736842105,3.236842105263158,3.0,0,,
2018,Brazilian Grand Prix,20,RIC,Red Bull Racing,11.0,4.0,0,6.0,0.499,1,12.333333333333334,7.0,0.0,0.0,-5.333333333333333,12.0,8.105263157894736,7.026315789473684,6.0,1,,
2018,Brazilian Grand Prix,20,SAI,Renault,15.0,12.0,0,16.0,,0,12.0,10.666666666666666,0.2,0.0,-1.3333333333333333,7.0,10.736842105263158,10.342105263157896,12.0,1,,
2018,Brazilian Grand Prix,20,SIR,Williams,14.0,16.0,0,15.0,,0,14.0,18.0,0.0,0.0,4.0,0.0,14.842105263157896,17.026315789473685,20.0,1,,
2018,Brazilian Grand Prix,20,STR,Williams,19.0,18.0,0,19.0,,0,14.333333333333334,17.0,0.0,0.0,2.6666666666666665,0.0,14.842105263157896,17.026315789473685,18.0,0,,
2018,Brazilian Grand Prix,20,VAN,McLaren,20.0,14.0,0,20.0,,0,11.333333333333334,18.666666666666668,0.0,0.0,7.333333333333333,4.0,12.631578947368421,14.789473684210526,16.0,0,,
2018,Brazilian Grand Prix,20,VER,Red Bull Racing,5.0,2.0,0,5.0,0.497,1,2.0,6.666666666666667,1.0,0.0,4.666666666666667,58.0,8.105263157894736,7.026315789473684,5.0,0,,
2018,Brazilian Grand Prix,20,VET,Ferrari,2.0,6.0,0,2.0,0.093,1,4.0,5.0,0.0,0.0,1.0,38.0,4.657894736842105,3.236842105263158,2.0,0,,
